Student_ID,Age,Gender,Region,Urban_Rural,School_Type,Subject_Stream,Matriculation_Score,Parent_Education_Level,Number_of_Siblings,Family_Monthly_Income_MMK,Internet_Access_At_Home,English_Proficiency_Level,Family_Member_University_Graduate,Test_Prep_Course,Extracurricular_Score,Distance_to_University_km,Scholarship_Applied,Scholarship_Received,Preferred_University_Type,Chosen_Field_of_Study,Enrollment_Status
STU003327,18,Male,Mandalay,Rural,Government High School,Science,438.0,University Graduate,2,286000.0,No,Intermediate,No,No,3.1,29.3,Yes,Yes,Technological University,Engineering,Enrolled
STU006734,18,Female,Mon,Rural,Government High School,Science,218.0,Primary School,1,317000.0,No,Beginner,No,No,1.7,119.8,Yes,No,University of Distance Education,Engineering,Enrolled
STU003584,18,Male,Mandalay,Rural,Private High School,Science,388.0,University Graduate,1,489000.0,Yes,Intermediate,Yes,No,3.7,12.5,Yes,Yes,Private University,Nursing & Health Science,Enrolled
STU009825,18,Female,Ayeyarwady,Urban,Monastic Education School,Science,228.0,Primary School,1,646000.0,Yes,Intermediate,Yes,No,3.4,4.44,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU003620,20,Female,Mandalay,Urban,Government High School,Science,240.0,High School,0,583000.0,Yes,Intermediate,No,No,8.0,13.480000000000002,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU007708,18,Female,Ayeyarwady,Rural,Government High School,Science,229.0,Middle School,2,332000.0,Yes,Intermediate,Yes,Yes,3.9,46.4,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU006433,17,Female,Tanintharyi,Urban,Monastic Education School,Arts,286.0,Middle School,1,864000.0,Yes,Beginner,No,Yes,4.9,23.96,Yes,No,University of Distance Education,Arts & Humanities,Enrolled
STU003116,18,Female,Ayeyarwady,Urban,Monastic Education School,Arts,375.0,Middle School,1,,Yes,Intermediate,No,Yes,4.5,11.64,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU000086,17,Female,Yangon,Rural,Government High School,Science,261.0,Middle School,1,318000.0,No,Intermediate,No,No,4.9,18.4,No,No,Government University,Agriculture,Enrolled
STU005974,20,Female,Mandalay,Rural,Government High School,Science,288.0,High School,1,297000.0,Yes,Intermediate,No,No,5.4,15.8,No,No,University of Distance Education,Engineering,Enrolled
STU002802,18,Male,Sagaing,Rural,Monastic Education School,Arts,385.0,High School,2,327000.0,No,Intermediate,No,No,5.9,28.0,No,No,Government University,Law,Enrolled
STU003672,18,Male,Rakhine,Rural,Monastic Education School,Arts,421.0,Primary School,3,223000.0,Yes,Beginner,No,Yes,4.5,35.6,Yes,No,Government University,Arts & Humanities,Enrolled
STU003668,17,Male,Yangon,Urban,Government High School,Science,352.0,University Graduate,1,368000.0,Yes,Intermediate,Yes,No,6.3,5.5600000000000005,No,No,Technological University,Engineering,Enrolled
STU009795,17,Male,Kayah,Rural,Monastic Education School,Arts,297.0,High School,0,306000.0,No,Beginner,Yes,No,4.7,41.6,Yes,No,Government University,Education,Enrolled
STU005159,18,Female,Kachin,Rural,Monastic Education School,Science,287.0,Middle School,1,499000.0,No,Intermediate,No,No,8.1,34.1,Yes,No,Government University,Agriculture,Enrolled
STU005726,19,Female,Yangon,Rural,Government High School,Science,192.0,Primary School,3,398000.0,No,Advanced,Yes,No,5.5,45.6,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU004591,17,Male,Sagaing,Rural,Government High School,Arts,364.0,University Graduate,3,333000.0,Yes,Intermediate,No,Yes,6.0,49.5,No,No,Private University,Law,Enrolled
STU002020,18,Female,Ayeyarwady,Rural,Monastic Education School,Science,330.0,Primary School,3,935000.0,Yes,Intermediate,Yes,No,5.6,5.1,Yes,No,University of Distance Education,Natural Science,Enrolled
STU007832,18,Male,Ayeyarwady,Rural,Government High School,Science,410.0,High School,1,678000.0,No,Beginner,Yes,Yes,3.6,17.7,Yes,No,Technological University,Engineering,Enrolled
STU002526,17,Female,Mandalay,Urban,Private High School,Arts,385.0,High School,2,1602000.0,No,Beginner,No,No,6.6,4.84,No,No,Government University,Education,Enrolled
STU008287,18,Male,Yangon,Rural,Private High School,Science,419.0,University Graduate,0,1276000.0,Yes,Beginner,No,Yes,5.0,32.5,No,No,Computer University,Computer Science,Enrolled
STU009207,18,Female,Yangon,Rural,Government High School,Science,296.0,High School,2,455000.0,Yes,Beginner,No,No,6.3,20.6,Yes,No,Government University,Natural Science,Enrolled
STU003213,18,Female,Sagaing,Rural,Government High School,Science,340.0,Postgraduate,2,332000.0,No,Advanced,No,No,4.7,93.4,No,No,University of Distance Education,Engineering,Enrolled
STU000520,19,Male,Kachin,Rural,Government High School,Arts,308.0,Primary School,1,155000.0,Yes,Intermediate,No,Yes,0.9,3.4,No,No,Private University,Education,Enrolled
STU005367,18,Male,Yangon,Urban,Government High School,Science,260.0,Middle School,1,552000.0,Yes,Beginner,Yes,No,7.4,1.2800000000000002,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU006763,19,Male,Rakhine,Rural,Private High School,Science,419.0,Middle School,1,539000.0,No,Beginner,Yes,Yes,3.9,9.7,No,No,Government University,Agriculture,Enrolled
STU002896,17,Female,Bago,Rural,Government High School,Science,307.0,Middle School,4,,No,Beginner,No,Yes,8.0,11.0,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU000245,18,Male,Yangon,Rural,Government High School,Science,268.0,Middle School,0,572000.0,Yes,Advanced,No,No,6.3,17.7,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU005931,20,Male,Yangon,Rural,Government High School,Arts,202.0,Primary School,5,680000.0,Yes,Beginner,Yes,No,3.5,1.5,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU004715,18,Female,Mon,Urban,Private High School,Arts,335.0,University Graduate,1,931000.0,Yes,Intermediate,No,Yes,3.7,2.7600000000000002,No,No,University of Distance Education,Arts & Humanities,Enrolled
STU009568,19,Male,Kayin,Rural,International School,Arts,462.0,Middle School,1,985000.0,No,Advanced,No,No,6.6,3.3,No,No,Government University,Law,Enrolled
STU003426,18,Male,Shan,Rural,Government High School,Arts,450.0,University Graduate,3,390000.0,No,Advanced,No,No,3.4,22.1,No,No,Government University,Education,Enrolled
STU006932,18,Male,Yangon,Urban,Government High School,Science,297.0,Primary School,1,834000.0,Yes,Intermediate,No,Yes,3.1,8.520000000000001,Yes,No,University of Distance Education,Natural Science,Enrolled
STU006721,18,Female,Yangon,Rural,Private High School,Science,258.0,University Graduate,3,434000.0,No,Beginner,No,No,3.9,14.2,No,No,Computer University,Computer Science,Enrolled
STU007411,18,Female,Rakhine,Rural,Government High School,Arts,335.0,Primary School,2,149000.0,No,Beginner,Yes,No,5.3,10.0,No,No,Government University,Arts & Humanities,Enrolled
STU006178,18,Male,Kayin,Rural,Government High School,Science,311.0,No Formal Education,4,304000.0,No,Beginner,Yes,Yes,10.0,58.0,Yes,No,Government University,Nursing & Health Science,Enrolled
STU007251,18,Male,Yangon,Urban,Government High School,Science,352.0,Middle School,3,698000.0,No,Beginner,No,Yes,5.3,27.8,Yes,No,Computer University,Computer Science,Enrolled
STU005510,18,Male,Yangon,Rural,Private High School,Arts,334.0,High School,1,541000.0,No,Beginner,Yes,Yes,3.1,5.7,No,No,Private University,Arts & Humanities,Enrolled
STU002002,18,Female,Yangon,Urban,Government High School,Science,344.0,High School,1,1530000.0,Yes,Intermediate,No,No,5.2,7.16,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU000886,18,Male,Kayin,Rural,Monastic Education School,Science,420.0,University Graduate,1,221000.0,No,Beginner,No,No,2.9,10.3,Yes,No,Technological University,Engineering,Enrolled
STU000870,17,Female,Tanintharyi,Rural,Government High School,Science,286.0,Middle School,2,230000.0,Yes,Intermediate,No,No,3.9,0.6,No,No,Private University,Agriculture,Enrolled
STU009689,17,Female,Mon,Rural,Private High School,Science,327.0,University Graduate,5,743000.0,Yes,Advanced,Yes,No,5.2,78.8,Yes,Yes,Computer University,Computer Science,Enrolled
STU005721,18,Male,Rakhine,Rural,Government High School,Science,343.0,University Graduate,1,268000.0,No,Intermediate,Yes,No,4.5,24.9,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU000357,18,Male,Ayeyarwady,Rural,Government High School,Science,233.0,,1,781000.0,No,Intermediate,Yes,Yes,5.0,29.4,No,No,University of Distance Education,Nursing & Health Science,Enrolled
STU009908,18,Female,Yangon,Urban,Government High School,Arts,341.0,Primary School,1,783000.0,No,Beginner,No,Yes,4.8,8.56,No,No,Private University,Education,Enrolled
STU005452,18,Female,Naypyidaw,Urban,Private High School,Science,326.0,Middle School,0,1645000.0,Yes,Advanced,Yes,No,3.5,9.120000000000001,No,No,Private University,Engineering,Enrolled
STU008194,19,Male,Yangon,Urban,International School,Arts,253.0,University Graduate,2,,No,Advanced,Yes,No,4.6,1.2000000000000002,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU006439,19,Male,Ayeyarwady,Urban,Government High School,Arts,341.0,Primary School,3,297000.0,Yes,Intermediate,No,No,5.5,9.440000000000001,No,No,Government University,Business & Economics,Enrolled
STU007705,18,Female,Yangon,Rural,Government High School,Science,194.0,University Graduate,1,134000.0,Yes,,No,Yes,3.1,7.4,Yes,No,Private University,Nursing & Health Science,Enrolled
STU001276,17,Male,Bago,Urban,Monastic Education School,Science,228.0,Middle School,2,536000.0,Yes,Beginner,No,Yes,9.2,2.9600000000000004,No,No,Government University,Engineering,Enrolled
STU001891,17,Male,Kachin,Urban,Government High School,Arts,229.0,Middle School,3,,Yes,Intermediate,No,No,5.8,23.8,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU008687,18,Female,Sagaing,Urban,Government High School,Science,195.0,No Formal Education,3,1116000.0,Yes,Beginner,No,No,5.1,2.44,Yes,No,University of Distance Education,Agriculture,Enrolled
STU006569,18,Male,Ayeyarwady,Rural,Private High School,Arts,251.0,University Graduate,2,853000.0,Yes,Beginner,No,No,5.7,12.2,No,No,University of Distance Education,Business & Economics,Enrolled
STU009624,18,Female,Tanintharyi,Rural,Private High School,Science,388.0,High School,0,715000.0,No,Advanced,No,No,4.3,18.2,Yes,Yes,Government University,Engineering,Enrolled
STU003564,17,Female,Mon,Rural,Government High School,Arts,349.0,University Graduate,3,284000.0,Yes,Intermediate,Yes,No,4.6,1.9,Yes,No,Government University,Arts & Humanities,Enrolled
STU005788,19,Female,Mandalay,Urban,Government High School,Science,323.0,University Graduate,3,1101000.0,No,Beginner,No,No,4.6,7.76,Yes,No,University of Distance Education,Agriculture,Enrolled
STU004959,18,Male,Shan,Urban,Government High School,Arts,424.0,University Graduate,1,298000.0,Yes,Beginner,No,No,5.2,6.56,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU001547,17,Male,Ayeyarwady,Urban,Government High School,Science,245.0,High School,2,422000.0,Yes,Intermediate,No,Yes,6.3,14.840000000000002,No,No,Technological University,Engineering,Enrolled
STU002381,19,Female,Magway,Urban,Government High School,Science,375.0,University Graduate,2,2296000.0,No,Beginner,No,No,3.1,10.72,No,No,Private University,Nursing & Health Science,Enrolled
STU003824,17,Female,Mandalay,Urban,Government High School,Science,298.0,High School,3,499000.0,Yes,Intermediate,No,Yes,4.9,0.5,No,No,Private University,Natural Science,Enrolled
STU003233,18,Female,Shan,Rural,Government High School,Science,332.0,Middle School,3,191000.0,No,Intermediate,No,Yes,5.8,26.9,No,No,Technological University,Engineering,Enrolled
STU008400,18,Male,Naypyidaw,Rural,Government High School,Arts,206.0,Middle School,1,167000.0,No,Advanced,Yes,No,5.7,5.6,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU003307,17,Male,Magway,Rural,Government High School,Arts,295.0,Middle School,3,121000.0,Yes,Advanced,No,Yes,1.2,5.1,No,No,Government University,Arts & Humanities,Enrolled
STU000493,18,Female,Rakhine,Rural,Monastic Education School,Science,223.0,Middle School,1,76295000.0,No,Intermediate,No,No,9.0,26.7,No,No,Government University,Agriculture,Enrolled
STU003500,19,Male,Mandalay,Urban,International School,Science,332.0,High School,2,1444000.0,Yes,Advanced,No,Yes,3.9,1.9600000000000002,No,No,University of Distance Education,Agriculture,Enrolled
STU006665,17,Female,Magway,Rural,Government High School,Science,279.0,Middle School,0,362000.0,No,Advanced,No,Yes,1.2,40.4,No,No,University of Distance Education,Nursing & Health Science,Enrolled
STU001117,17,Female,Bago,Rural,International School,Science,351.0,High School,1,1086000.0,Yes,Advanced,No,No,9.2,22.6,No,No,Government University,Engineering,Enrolled
STU005638,18,Female,Magway,Urban,Government High School,Arts,259.0,University Graduate,1,686000.0,Yes,Beginner,Yes,Yes,2.4,1.8399999999999999,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU008775,18,Female,Naypyidaw,Urban,Private High School,Arts,434.0,High School,2,827000.0,Yes,Beginner,No,Yes,3.0,2.2800000000000002,Yes,Yes,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU006147,18,Male,Shan,Urban,Monastic Education School,Science,400.0,University Graduate,3,554000.0,Yes,Beginner,No,No,5.8,2.7600000000000002,No,No,Technological University,Engineering,Enrolled
STU009868,18,Male,Shan,Urban,Government High School,Science,259.0,High School,2,463000.0,Yes,Advanced,No,No,4.4,18.040000000000003,No,No,Technological University,Engineering,Enrolled
STU008776,17,Male,Mon,Rural,International School,Science,305.0,High School,3,524000.0,Yes,Beginner,No,Yes,4.8,0.8,No,No,Government University,Agriculture,Enrolled
STU006708,18,Male,Ayeyarwady,Rural,Government High School,Science,263.0,University Graduate,1,161000.0,Yes,Intermediate,No,No,5.9,21.9,No,No,Private University,Agriculture,Enrolled
STU009949,18,Male,Kayah,Urban,Government High School,Science,323.0,Middle School,1,327000.0,Yes,Intermediate,Yes,No,5.1,2.4800000000000004,No,No,Technological University,Engineering,Enrolled
STU007966,19,Male,Naypyidaw,Rural,Monastic Education School,Arts,201.0,Middle School,1,518000.0,Yes,Intermediate,No,No,5.1,26.9,Yes,No,University of Distance Education,Arts & Humanities,Enrolled
STU003646,18,Male,Yangon,Urban,Private High School,Science,311.0,Middle School,3,1283000.0,Yes,Beginner,No,Yes,3.1,23.96,No,No,Technological University,Engineering,Enrolled
STU002501,17,Female,Magway,Rural,Government High School,Science,342.0,High School,3,889000.0,Yes,Advanced,Yes,Yes,2.7,13.9,No,No,Private University,Natural Science,Enrolled
STU005678,18,Female,Mandalay,Rural,Government High School,Science,210.0,Middle School,2,652000.0,Yes,Intermediate,Yes,No,7.2,28.3,No,No,Government University,Nursing & Health Science,Enrolled
STU005242,17,Female,Sagaing,Urban,Government High School,Arts,257.0,Middle School,2,921000.0,Yes,Beginner,No,No,4.6,1.4000000000000001,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU006519,17,Male,Rakhine,Rural,Monastic Education School,Science,288.0,Primary School,1,363000.0,Yes,Intermediate,Yes,No,6.0,19.8,No,No,University of Distance Education,Natural Science,Enrolled
STU002784,18,Male,Ayeyarwady,Rural,Monastic Education School,Arts,307.0,Middle School,0,257000.0,Yes,Intermediate,No,No,4.7,5.0,Yes,No,University of Distance Education,Arts & Humanities,Enrolled
STU006159,17,Male,Ayeyarwady,Rural,Government High School,Arts,347.0,University Graduate,4,597000.0,Yes,Advanced,Yes,Yes,7.2,45.7,No,No,Government University,Business & Economics,Enrolled
STU003810,18,Male,Magway,Rural,Government High School,Science,218.0,Middle School,1,374000.0,Yes,Intermediate,No,Yes,7.6,10.5,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU009429,18,Male,Rakhine,Urban,Government High School,Science,376.0,High School,1,1537000.0,Yes,Intermediate,No,No,3.7,14.56,No,No,Technological University,Engineering,Enrolled
STU009525,17,Male,Kayin,Rural,Private High School,Science,297.0,Primary School,2,649000.0,No,Intermediate,No,No,3.5,41.5,No,No,Technological University,Engineering,Enrolled
STU008600,18,Male,Magway,Rural,Government High School,Science,350.0,University Graduate,2,421000.0,No,Advanced,No,Yes,9.9,7.4,No,No,University of Distance Education,Engineering,Enrolled
STU001697,17,Female,Mandalay,Urban,Government High School,Science,321.0,Postgraduate,1,1157000.0,Yes,Intermediate,No,Yes,3.9,2.12,No,No,Government University,Agriculture,Enrolled
STU005686,17,Female,Kayin,Rural,Government High School,Science,316.0,Postgraduate,2,250000.0,Yes,Intermediate,No,Yes,4.8,10.9,Yes,No,University of Distance Education,Natural Science,Enrolled
STU008368,18,Male,Mon,Rural,Government High School,Science,266.0,Primary School,5,594000.0,Yes,Intermediate,No,Yes,6.6,1.1,Yes,No,Private University,Engineering,Enrolled
STU005940,19,Female,Yangon,Rural,Government High School,Science,267.0,High School,3,225000.0,No,Intermediate,Yes,Yes,8.3,16.1,Yes,No,University of Distance Education,Nursing & Health Science,Enrolled
STU002053,18,Male,Kayin,Urban,Private High School,Science,314.0,Primary School,2,1343000.0,No,Intermediate,No,No,4.4,16.12,No,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU001777,18,Female,Shan,Urban,International School,Science,435.0,High School,3,960000.0,Yes,Intermediate,Yes,Yes,7.2,10.08,Yes,No,Government University,Natural Science,Enrolled
STU006561,18,Male,Shan,Rural,Government High School,Science,355.0,Middle School,1,365000.0,Yes,Intermediate,Yes,No,4.6,6.4,No,No,Computer University,Computer Science,Enrolled
STU003314,18,Female,Yangon,Rural,Monastic Education School,Arts,334.0,High School,2,365000.0,Yes,Intermediate,No,No,9.2,1.3,Yes,No,Private University,Business & Economics,Enrolled
STU004782,20,Male,Mandalay,Rural,Government High School,Science,278.0,High School,3,403000.0,No,Intermediate,No,No,5.4,14.1,Yes,No,Did Not Enroll,Undeclared/Did Not Enroll,Not Enrolled
STU008539,17,Male,Ayeyarwady,Urban,Government High School,Arts,379.0,University Graduate,1,708000.0,Yes,Beginner,Yes,Yes,4.1,5.84,No,No,Government University,Business & Economics,Enrolled
